,FarmID,NDVI,date
125,test,-0.00769611834954657,2020-10-07
126,test,0.10262717398421266,2020-10-12
127,test,0.02974779243242006,2020-10-17
128,test,0.03268465173116311,2020-10-22
129,test,0.05532915449105228,2020-10-27
130,test,-0.03372248441265914,2020-11-01
131,test,0.013724752872530062,2020-11-06
132,test,-0.051145188053800215,2020-11-11
133,test,-0.0778221353810337,2020-11-16
134,test,-0.05408411492998479,2020-11-21
135,test,-0.024510047150497483,2020-11-26
136,test,-0.026832618085858594,2020-12-01
137,test,0.13473600819547918,2020-12-06
138,test,0.02414641085694759,2020-12-11
139,test,0.4074919121934361,2020-12-16
140,test,0.7605023890559574,2020-12-21
141,test,0.16375146095412452,2020-12-26
142,test,0.3236173819584341,2020-12-31
143,test,0.08560809995322191,2021-01-05
144,test,0.7338834716686964,2021-01-10
145,test,0.6965402358150812,2021-01-15
146,test,0.5390217553506883,2021-01-20
147,test,0.1908649718045199,2021-01-25
148,test,0.7022806246374893,2021-01-30
149,test,0.36608364728976384,2021-02-04
150,test,0.873299864985043,2021-02-09
151,test,0.518590576017404,2021-02-14
152,test,0.8392445058043658,2021-02-19
153,test,0.6774701222129271,2021-02-24
154,test,0.4408075915375312,2021-03-01
155,test,0.5972833336449921,2021-03-06
156,test,0.5464126732859313,2021-03-11
157,test,0.23665529224016377,2021-03-16
158,test,0.09594499341877837,2021-03-21
159,test,0.02537511003021845,2021-03-26
160,test,-0.000771282106355224,2021-03-31
161,test,-0.0029817605098019146,2021-04-05
162,test,0.13380675705808154,2021-04-10
163,test,0.10361503124861417,2021-04-15
164,test,0.3557703698969603,2021-04-20
165,test,0.22463134824770373,2021-04-25
166,test,0.7158414597694563,2021-04-30
167,test,0.8294898378353655,2021-05-05
168,test,0.6346230787771708,2021-05-10
169,test,0.7514904075466853,2021-05-15
170,test,0.7633756311348745,2021-05-20
171,test,-0.016946373404887367,2021-05-25
172,test,0.7729717043801935,2021-05-30
173,test,0.6277522306778979,2021-06-04
174,test,0.16807749393591911,2021-06-09
175,test,0.83595878761292,2021-06-14
176,test,0.3410016918566127,2021-06-19
177,test,0.6843739403187205,2021-06-24
178,test,0.5907433789384567,2021-06-29
179,test,0.1582237999877162,2021-07-04
180,test,-0.006488344031496093,2021-07-09
181,test,0.0772798351164283,2021-07-14
182,test,0.05285295831286266,2021-07-19
183,test,0.005379296949392385,2021-07-24
184,test,-0.02105547861715471,2021-07-29
185,test,0.021645479772458495,2021-08-03
186,test,0.2540138686214678,2021-08-08
187,test,0.19205134677656857,2021-08-13
188,test,0.7319873556274881,2021-08-18
189,test,0.09157090075709931,2021-08-23
190,test,0.556073606674345,2021-08-28
191,test,0.16890768835381817,2021-09-02
192,test,0.691357197846379,2021-09-07
193,test,0.2193200392253033,2021-09-12
194,test,0.7239362547104532,2021-09-17
195,test,-0.022153242565772287,2021-09-22
196,test,0.12673231942473231,2021-09-27
197,test,0.12369454234613829,2021-10-02
198,test,0.1279876791817652,2021-10-07
199,test,0.5082171371916581,2021-10-12
200,test,0.4342228230262622,2021-10-22
201,test,-0.01500444350358935,2021-10-27
202,test,0.23411685581949604,2021-11-01
203,test,0.10455193303613323,2021-11-06
204,test,-0.021484981051959312,2021-11-11
205,test,-0.0027162209319368585,2021-11-16
206,test,-0.08412448847049875,2021-11-21
207,test,-0.12550633348599777,2021-11-26
208,test,-0.058397886249758314,2021-12-01
209,test,0.07305252126249107,2021-12-06
210,test,0.0435565842470018,2021-12-11
211,test,0.11454576480131763,2021-12-16
212,test,0.4821971280314651,2021-12-21
213,test,0.6562362651961918,2021-12-26
214,test,0.8715214207666233,2021-12-31
215,test,0.7141288664530666,2022-01-05
216,test,0.6636527407116012,2022-01-10
217,test,0.8280942927340922,2022-01-15
218,test,0.9268633439741907,2022-01-20
219,test,0.6899696324455831,2022-01-25
220,test,0.620131649053431,2022-01-30
221,test,0.7405146926086242,2022-02-04
222,test,0.4313215501987578,2022-02-09
223,test,0.7098272331024426,2022-02-14
224,test,0.5699132634794704,2022-02-19
225,test,0.30371974014005876,2022-02-24
226,test,0.7328959459198232,2022-03-01
227,test,0.38453304178739356,2022-03-06
228,test,0.5711104998756364,2022-03-11
229,test,-0.03811705167454891,2022-03-16
230,test,0.11871093811699109,2022-03-21
231,test,0.16798357770548947,2022-03-26
232,test,2.4970743023603924e-05,2022-03-31
233,test,0.055816233283526286,2022-04-05
234,test,0.05560877079671226,2022-04-10
235,test,0.0006752380142406593,2022-04-15
236,test,0.45229371503912014,2022-04-20
237,test,0.2677157327891832,2022-04-25
238,test,0.2517241195219995,2022-04-30
239,test,0.6594484139063929,2022-05-10
240,test,0.8133134864446268,2022-05-15
241,test,0.5397132935908735,2022-05-20
242,test,0.7314326466215462,2022-05-25
243,test,0.05906560104355182,2022-05-30
244,test,0.5259298529188481,2022-06-04
245,test,0.8303592797798655,2022-06-09
246,test,0.6689573953373671,2022-06-14
247,test,0.7227220649889917,2022-06-19
248,test,-0.04436430298454973,2022-06-24
249,test,0.17581666241126412,2022-06-29
250,test,-0.024594700106395917,2022-07-04
251,test,0.07563676784694273,2022-07-09
252,test,-0.01300440278905268,2022-07-14
253,test,0.03297515415465437,2022-07-19
254,test,0.038887616438480314,2022-07-24
255,test,0.11659809301253703,2022-07-29
256,test,0.003768360801360836,2022-08-03
257,test,-0.0032468501778621325,2022-08-08
258,test,0.6745392794183901,2022-08-13
259,test,0.3528515369854823,2022-08-18
260,test,0.13939664848491273,2022-08-23
261,test,0.5823777087384134,2022-08-28
262,test,0.7666954823134547,2022-09-02
263,test,0.11878168195984981,2022-09-12
264,test,0.7889586635743495,2022-09-17
265,test,-0.023138763830999914,2022-09-22
266,test,0.006629252125880669,2022-09-27
267,test,0.11420396253452667,2022-10-02
268,test,0.14029407531708196,2022-10-07
269,test,0.08226340429623069,2022-10-12
270,test,0.4121826455395676,2022-10-17
271,test,0.005352935639554429,2022-10-22
272,test,-0.006142675069518147,2022-10-27
273,test,0.12384597457097077,2022-11-01
274,test,-0.01637800548779935,2022-11-06
275,test,-0.1504095097542293,2022-11-11
276,test,-0.24353996434225877,2022-11-16
277,test,-0.1383661326793233,2022-11-26
278,test,-0.05093611953029683,2022-12-01
279,test,-0.015876251371540542,2022-12-06
280,test,0.08380465852062371,2022-12-11
281,test,0.21812454754421645,2022-12-16
282,test,0.1742916435606563,2022-12-21
283,test,0.64526059072999,2022-12-26
284,test,0.5893501284157903,2022-12-31
285,test,0.24157098770501853,2023-01-10
286,test,0.9179099779807568,2023-01-15
287,test,0.7298851691650523,2023-01-20
288,test,0.46466894732269876,2023-01-25
289,test,0.4356033162029621,2023-01-30
290,test,0.9291329470511099,2023-02-04
291,test,0.48629448232704303,2023-02-09
292,test,0.6877384895971526,2023-02-14
293,test,0.2480212968023625,2023-02-19
294,test,0.5537753070943573,2023-02-24
295,test,0.2991533020921414,2023-03-01
296,test,0.5646797333102463,2023-03-06
297,test,0.5716468539342773,2023-03-11
298,test,0.4023008918016869,2023-03-16
299,test,0.22147450823553938,2023-03-21
300,test,0.0571849670290019,2023-03-26
301,test,-0.01914848233956241,2023-03-31
302,test,0.12469306022474927,2023-04-05
303,test,-0.024830161495078606,2023-04-10
304,test,0.16792195712382488,2023-04-15
305,test,0.41262156710864695,2023-04-20
306,test,0.4221388415736666,2023-04-25
307,test,0.43765733050935135,2023-04-30
308,test,0.7003229513276817,2023-05-05
309,test,0.5733885378798741,2023-05-10
310,test,0.88965249323958,2023-05-15
311,test,0.4887068228820019,2023-05-20
312,test,0.24882367699164995,2023-05-25
313,test,-0.03690768923079576,2023-05-30
314,test,0.9021475843704829,2023-06-04
315,test,0.008901800311141444,2023-06-09
316,test,0.03811832438661629,2023-06-14
317,test,0.8347714728119786,2023-06-19
318,test,0.21965577971504088,2023-06-24
319,test,0.26767753122455934,2023-06-29
320,test,0.26934052675609554,2023-06-29
321,test,0.5849686462276491,2023-07-04
322,test,0.26728114316957463,2023-07-09
323,test,0.17774698253377108,2023-07-14
324,test,-0.0258574112189837,2023-07-19
325,test,-0.016256422040366137,2023-07-24
326,test,-0.002289888651252694,2023-07-29
327,test,-0.027422335492033514,2023-08-03
328,test,0.4888511074022987,2023-08-08
329,test,0.6324573346889549,2023-08-13
330,test,0.6192704328978229,2023-08-18
331,test,0.8084330394093708,2023-08-23
332,test,0.6974338546309284,2023-08-28
333,test,0.015728325677171178,2023-09-02
334,test,0.15340997411419066,2023-09-07
335,test,0.03374767090239169,2023-09-12
336,test,0.8395484156550004,2023-09-17
337,test,0.675769167624985,2023-09-22
338,test,0.028086883150414087,2023-09-27
339,test,0.08170997164972,2023-10-02
340,test,0.7316529609140886,2023-10-07
341,test,0.7036122637158162,2023-10-12
342,test,0.16343206929549672,2023-10-17
343,test,0.10099802135005423,2023-10-22
344,test,0.02149500776608842,2023-10-27
345,test,0.10969541208441204,2023-11-01
346,test,-0.05902774364507105,2023-11-06
347,test,-0.12021708471835195,2023-11-11
348,test,-0.047859734358353764,2023-11-16
349,test,-0.054200847063562554,2023-11-21
350,test,0.19165953585798845,2023-12-01
351,test,0.14531533873506283,2023-12-06
352,test,0.6769482604827028,2023-12-11
353,test,0.6811511489145673,2023-12-16
354,test,0.8907181221509963,2023-12-21
355,test,0.9063159310691274,2023-12-26
356,test,0.7264383491050895,2023-12-31
357,test,0.15197441740825604,2024-01-05
358,test,0.2576135631610008,2024-01-10
359,test,0.8862569142517676,2024-01-15
360,test,0.8033106530889449,2024-01-20
361,test,0.8553892527273131,2024-01-25
362,test,0.8464191623305648,2024-01-30
363,test,0.7707590435924917,2024-02-04
364,test,0.6304137485863603,2024-02-09
365,test,0.7620980537838682,2024-02-14
366,test,0.5770868969740885,2024-02-19
367,test,0.5595971843191784,2024-02-24
368,test,0.46237846061595606,2024-02-29
369,test,0.1261119580282994,2024-03-05
370,test,-0.16889779621682965,2024-03-15
371,test,0.12033503729534403,2024-03-20
372,test,0.07609660083108298,2024-03-25
373,test,0.357136936476323,2024-03-30
374,test,0.7073660962758785,2024-04-04
375,test,0.5292557124663365,2024-04-09
376,test,0.5987885431548511,2024-04-14
377,test,0.9017540348120221,2024-04-19
378,test,0.8995422196232231,2024-04-24
379,test,0.9012242567274421,2024-04-29
380,test,0.6387050263332186,2024-05-04
381,test,0.7412884443121253,2024-05-09
382,test,0.7797061745504357,2024-05-14
383,test,0.4323446487356429,2024-05-19
384,test,0.867311304953284,2024-05-24
385,test,0.7332007753970433,2024-05-29
386,test,0.7402021378864668,2024-06-03
387,test,0.516239210517045,2024-06-08
388,test,0.41518335144890545,2024-06-13
389,test,0.22449851072669605,2024-06-18
390,test,0.10816193780824947,2024-06-23
391,test,-0.008354265261002554,2024-06-28
392,test,0.07133617429245885,2024-07-03
393,test,0.17977051856706958,2024-07-08
394,test,0.03561987939040796,2024-07-13
395,test,0.02274064016785749,2024-07-18
396,test,-0.04945617453248458,2024-07-23
397,test,0.05324295891469857,2024-07-28
398,test,0.7265591950728583,2024-08-02
399,test,0.2264797267393766,2024-08-07
400,test,0.5251019698072222,2024-08-12
401,test,0.7713980453495999,2024-08-17
402,test,0.6995927119031309,2024-08-22
403,test,0.5408723855441006,2024-08-27
404,test,0.6961705284646269,2024-09-01
405,test,0.06101438171761736,2024-09-06
406,test,0.3308346872907763,2024-09-11
407,test,0.47989185641739673,2024-09-16
408,test,0.14555584383001408,2024-09-21
409,test,0.3079007549088795,2024-09-26
410,test,0.2727856279839438,2024-10-01
411,test,0.03985584641476009,2024-10-06
412,test,-0.01846247359024239,2024-10-11
413,test,-0.3105470326235801,2024-10-16
414,test,-0.33498224757280676,2024-10-21
415,test,-0.2311056209550634,2024-10-26
416,test,-0.33874733095423204,2024-10-31
417,test,-0.28420266693681606,2024-11-05
418,test,-0.13996604187261513,2024-11-10
419,test,0.051221734375259016,2024-11-15
420,test,-0.017554593038803787,2024-11-20
421,test,0.0401551753104343,2024-11-25
422,test,0.06219853446192509,2024-11-30
423,test,0.18865063869711882,2024-12-05
424,test,0.24725369296188898,2024-12-10
425,test,0.24267682350853753,2024-12-10
426,test,0.01594905206961498,2024-12-15
427,test,0.9289824935517639,2024-12-20
428,test,0.9352310690326305,2024-12-20
